,Code,Name,Code_1,Type,Realm,Inhabitant,Mapped,Crosslist,Comments,English,Westron,Quenya,Sindarin,Khuzdul,Rohirric,Other,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,SHAPE_Leng,SHAPE_Area,F15,Range,F30,Status,layer,path,River,Outflow,Tributary,Id,Name_1,Owner,F12,F13,Maker,Occupant,Created,geometry
331,WA007,Ring of Isengard,WA007,Wall,Rohan,,x,RH055,,Ring of Isengard,,,,,,,,,,,,,,,,,,,,,16276.9955,,,,,,Walls,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Walls.shp,,,,,,,,,,,,POINT (3490340.995595848 2297164.0845018495)
332,BR001,Brandywine Bridge,BR001,,The Shire,,x,SH009,,Brandywine Bridge; Bridge of Stonebows,,,i Varanduiniant,,,,,,,,,,,,,,,,,,,,,,,,Bridges,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Bridges.shp,,,,,,,,,,,,POINT (3136528.020094253 2726530.952346433)
333,BR003,Bridge of Khazad-dûm,BR003,,Khazad-dûm,,x,,,Bridge of Khazad-dûm; Durin's Bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,Bridges,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Bridges.shp,,,,,,,,,,,,POINT (3670861.1072279215 2546448.489593096)
334,BR004,Bridge of Nimrodel,BR004,,Lothlórien,,x,,"Bridge destroyed long before the War of the Ring, but the Fellowship was able to ford the river",Bridge of Nimrodel,,,,,,,,,,,,,,,,,,,,,,,,,,,Bridges,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Bridges.shp,,,,,,,,,,,,POINT (3686834.736798212 2503844.9866068363)
335,BR005,Bridge of Tharbad,BR005,,Arnor and Gondor,,x,,In ruins when Boromir crossed it on the way to Rivendell; hazardous,Bridge of Tharbad,,,,,,,,,,,,,,,,,,,,,,,,,,,Bridges,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Bridges.shp,,,,,,,,,,,,POINT (3264987.518146187 2444617.007057436)
336,BR006,Ethring,BR006,,Gondor,,x,GD038,,"""across [the Ringló river]""",,,Ethring,,,,,,,,,,,,,,,,,,,,,,,,Bridges,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Bridges.shp,,,,,,,,,,,,POINT (3690667.6749671996 1937242.172885675)
337,BR008,Last Bridge,BR008,,Arnor,,x,,,Last Bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,Bridges,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Bridges.shp,,,,,,,,,,,,POINT (3444604.682876125 2731893.34546363)
338,BU030,Bag End,BU030,Building,The Shire,"Bilbo, Frodo, Hobbits",x,SH002,,Bag End,Laban-neg; Labin-nec,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3071612.310981214 2731342.7141542807)
339,BU029,White Towers,BU029,Tower,Lindon,Elves,x,,Includes Elostirion (BU015) along with two other towers,White Towers,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (2896165.3671647385 2719423.853916459)
340,BU001,All-Welcome Inn,BU001,Inn,The Shire,Hobbits,x,SH001,,All-Welcome Inn,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3097472.184123948 2721940.6324021257)
341,BU015,Elostirion,BU015,Tower,Arnor,Elves,x,,,,,,Elostirion,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (2888358.4419499785 2716728.593660176)
342,BU002,Bridge Inn,BU002,Inn,The Shire,Hobbits,x,SH010,,Bridge Inn,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3134388.606346458 2725969.895238798)
343,BU004,Green Dragon,BU004,Inn,The Shire,Hobbits,x,SH022,,Green Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3082041.322464302 2725261.159755476)
344,BU007,The Floating Log,BU007,Inn,The Shire,Hobbits,x,SH048,,The Floating Log,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3104990.5355862156 2723842.0300891027)
345,BU008,The Golden Perch,BU008,Inn,The Shire,Hobbits,x,,,The Golden Perch,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3126436.2036556527 2711240.385063689)
346,BU009,The Prancing Pony,BU009,Inn,Bree-land,"Bree-men, Hobbits, Barliman Butterbur, Nob, Bob",x,,,The Prancing Pony,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3192523.9366757423 2733920.9896298237)
347,BU011,Barad-dûr,BU011,Tower,Mordor,"Sauron, Nazgûl, Orcs",x,FT004; MO001,,"""Dark Tower""",,,Barad-Dûr,,,Lugbúrz (Black Speech),,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (4159292.4814183116 2047241.5692766644)
348,BU014,Durin's Tower,BU014,Tower,Khazad-dûm,Dwarves (originally); uninhabited (during the War of the Ring),x,,,Durin's Tower,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3597794.096756816 2517370.051080227)
349,BU021,Orthanc,BU021,Tower,Gondor,"Dúnedain, Gondorians, Saruman (during the War of the Ring)",x,,,"""Mount Fang"" (Sindarin); ""Cunning Mind"" (Old English/Rohirric)",,,Orthanc,,Orthanc,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3490290.5864549354 2297063.857148856)
350,BU020,Narchost,BU020,Tower,Mordor,Gondorians (originally); forces of Sauron (during the War of the Ring),x,FT021; MO019,,"""bitter-biting fort""",,,Narchost,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (4048715.769722365 2156156.9121461213)
351,BU013,Carchost,BU013,Tower,Mordor,Gondorians (originally); forces of Sauron (during the War of the Ring),x,FT006; MO005,,"""fang fort""",,,Carchost,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (4054462.756476246 2156397.8466064557)
352,BU025,Tower of Cirith Ungol,BU025,Tower,Mordor,Gondorians (originally); forces of Sauron (during the War of the Ring),x,FT025; MO028,,"""Spider's cleft""",,,Cirith Ungol,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (4071018.3694507256 1988072.42191758)
353,BU026,Tower of Ecthelion,BU026,Tower,Gondor,Gondorians,x,MA017,,Tower of Ectelion; White Tower; Tower of Denthor,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3956292.936137773 1953692.7304774486)
354,BU031,Beorn's Hall,BU031,Building,,Beorn (Man),x,,,Beorn's Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3818858.3234633952 2821650.7534870245)
355,BU032,Brandy Hall,BU032,Building,The Shire,Hobbits,x,SH008,,Brandy Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3134628.6352069452 2708285.0223502256)
356,BU034,Chamber of Mazarbul,BU034,Building,Khazad-dûm,Balin; Dwarves; uninhabited during the War of the Ring,x,,,"Chamber of ""records""",,,,Chamber of Mazarbul,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3638291.0152898803 2583908.7100260854)
357,BU036,Cracks of Doom,BU036,Building,Mordor,Sauron,x,MO007,,Cracks of Doom,,,Sammath Naur,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (4141664.535620369 2031961.8878921345)
358,BU038,Dome of Stars,BU038,Building,Gondor,Gondorians,x,GD028,,Dome of Stars,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3988161.0639913827 1965615.2495146655)
359,BU039,Durthang,BU039,Building,Mordor,Gondorians (originally); Orcs (during the War of the Ring),x,FT010; MO009,,"""Dark oppression""",,,Durthang,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (4028880.520387806 2088051.43175821)
360,BU040,Elvenking's Halls,BU040,Building,Mirkwood,Silvan Elves,x,,,Elvenking's Halls,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (4015399.5343071595 2875579.6582088023)
361,BU041,Endless Stair,BU041,Building,Khazad-dûm,Uninhabited during the War of the Ring,x,,Make this a line feature,Endless Stair,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3638226.3114005327 2584105.3123937175)
362,BU042,Ent-houses,BU042,Building,,Ents,x,,,Ent-houses,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3558735.248387009 2310644.374713119)
363,BU045,First Hall,BU045,Building,Khazad-dûm,Dwarves (originally); Uninhabited during the War of the Ring,x,,,First Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3671059.3199952915 2546377.9575047083)
364,BU047,Great Chamber of Thrór,BU047,Building,Erebor,Dwarves; Smaug,x,,,Great Chamber of Thrór,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (4055207.467153646 2901526.864137158)
365,BU048,Great Hall of Feasts,BU048,Building,Gondor,Gondorians,x,GD044,,Great Hall of Feasts,,,Merethrond,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3956282.0006395727 1953855.674850624)
366,BU049,Great Hall of Osgiliath,BU049,Building,Gondor,Gondorians,x,GD045,,Great Hall of Osgiliath,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3987876.4060382396 1966603.2564520128)
367,BU050,Great Hall of Thráin,BU050,Building,Erebor,Dwarves; Smaug,x,,,Great Hall of Thráin,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (4050356.6607522294 2907023.130032316)
368,BU051,Great House,BU051,Building,Esgaroth,Men,x,,,Great House,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (4080447.7834983766 2846437.394206442)
369,BU052,Great Smials,BU052,Building,The Shire,Took family (Hobbits),x,SH071,,Great Smials,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3064413.2419663817 2703624.9026174136)
370,BU054,Hall of Fire,BU054,Building,Rivendell,Elrond,x,,,Hall of Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3640417.8326397464 2784922.9692334533)
371,BU003,The Forsaken Inn,BU003,Inn,Bree-land,"(Abandoned) Bree-men, Hobbits",x,,,The Forsaken Inn,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3215796.3434444442 2730340.3180193007)
372,BU005,Ivy Bush,BU005,Inn,The Shire,Hobbits,x,SH029,,Ivy Bush,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3082041.322464302 2725261.159755476)
373,BU023,Sea-ward Tower,BU023,Tower,Gondor,Gondorians,x,,,Sea-ward Tower,,,Tirith Aear,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3553798.0130998194 1851822.9320480973)
374,BU037,Dol Guldur,BU037,Building,Mirkwood,"Sauron, forces of Sauron, Khamûl",x,FT008,,"""Hill of Sorcery""",,,Dol Guldur,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3868943.851817906 2532517.835086476)
375,BU053,Grimslade,BU053,Building,Rohan,"Rohirrim, Grimbold",x,RH026,,Grimslade,,,,,Grimslaed,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3502389.8403630555 2186859.6518915817)
376,BU061,House of the Mírdain,BU061,Building,Eregion,"Noldor, Celebrimbor",x,,Second Age; destroyed,"House of the ""Jewel-smiths""",,,[House of the] Mírdain,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3425091.6650885195 2454631.7500087246)
377,BU063,Houses of Healing,BU063,Building,Gondor,Gondorians,x,MA010,,Houses of Healing,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3956046.2047783956 1953304.3135413937)
378,BU064,Huts of the raft-elves,BU064,Building,Mirkwood,Raft-elves,,,,Huts of the raft-elves,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (4021255.764943056 2871005.583861824)
379,BU066,King's House,BU066,Building,Gondor,Gondorian Kings (originally); uninhabited during the War of the Ring,x,GD056,,King's House,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3988044.1511106268 1966585.3362549618)
380,BU067,Lockholes,BU067,Building,The Shire,Hobbits,x,SH030,,Lockholes,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3005630.4122437015 2697701.89819251)
381,BU069,Mathom-house,BU069,Building,The Shire,Hobbits,x,SH031,,Mathom-house,"kast (""mathom"") [house]",,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3005630.4122437015 2697701.89819251)
382,BU070,Meduseld,BU070,Building,Rohan,Rohirrim,x,RH034,,"Golden Hall; ""Mead Hall""/""hall of feasts""",,,,,Meduseld,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3578535.5870273113 2136575.679269746)
383,BU071,Old Grange,BU071,Building,The Shire,Hobbits,x,SH036,,Old Grange,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3079310.844413817 2730774.059247896)
384,BU072,Old Mill,BU072,Building,The Shire,Hobbits,x,SH037,,Old Mill,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3079846.1717256904 2730761.6342499405)
385,BU073,Rhosgobel,BU073,Building,Mirkwood,Radagast (Maia/Wizard),x,,,"""russet village or 'town' (enclosure)""",,,Rhosgobel,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3842624.056250885 2805729.797908064)
386,BU074,Second Hall,BU074,Building,Khazad-dûm,Dwarves (originally); Uninhabited during the War of the Ring,x,,,Second Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3658669.480035007 2563098.4583520405)
387,BU075,Shirriff-house,BU075,Building,The Shire,Hobbits,x,SH044,,Shirriff-house,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3104990.5355862156 2723842.0300891027)
388,BU080,Tower Hall,BU080,Building,Gondor,Gondorians,x,MA016,,Tower Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3956303.515236035 1953734.4219705872)
389,BU081,Town Hole,BU081,Building,The Shire,"Hobbits, mayor of Michel Delving",x,SH054,,Town Hole,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3005630.4122437015 2697701.89819251)
390,BU082,Twenty-first Hall,BU082,Building,Khazad-dûm,Dwarves (originally); Uninhabited during the War of the Ring,x,,,Twenty-first Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3638482.8446583003 2583302.162525937)
391,BU083,Two Watchers,BU083,Building,Mordor,Forces of Sauron,x,MO029,,Two Watchers,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (4071858.5776124 1988371.996968262)
392,BU085,Warning beacons of Gondor,BU085,Building,Gondor,Gondorians,x,,"Series of points; should have a southern counterpart, but its location is unknown",Warning beacons of Gondor,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3766689.6804518327 2064413.01794976)
393,BU085,Warning beacons of Gondor,BU085,Building,Gondor,Gondorians,x,,"Series of points; should have a southern counterpart, but its location is unknown",Warning beacons of Gondor,,,,,,,,,,,,,,,,,,,,,,,,,,,Buildings,/Users/rainylty/STUDY/IVth/datascience/summer_school/summoning_and_lotr/Viz_of_Summoning_and_Middle_Earth-/data_from_gis_and_middle_earth/Vector_Shapefiles/Buildings.shp,,,,0,,,,,,,,POINT (3820267.383731425 2058735.5774844289)
